Respondent,,React,Spring,.NET Core,Django,Cordova,Angular,Hadoop,Node.js,TensorFlow,Torch/PyTorch,Xamarin,Spark
97522,,,,,,,,,,,,,
97523,,,,1,,,,,1,,,,
97524,,1,1,,1,,,,1,1,,,
97526,,,,,,,,,,,,,
97529,,1,,,,,1,,1,,,,
97530,,,1,,,,,,,,,,
97531,,,,,,,,,,,,,
97532,,,,1,,1,1,,1,,,1,
97534,,1,,,,,1,,1,,,,
97535,,,1,,,,1,,,,,,
97536,,,,,,,,,,,,,
97537,,1,,,,,,,1,,,,
97539,,,,,,,1,,,,,,
97540,,,,,,,,,,,,,
97541,,,,,,,,,,,,,
97542,,,1,,,,,,,,,,
97543,,1,1,,,,,,1,,,,1
97544,,,,,,,,,,,,,
97546,,,,,,,,,,,,,
97547,,,,,,,,,,,,,
97552,,,,,,,,1,,1,,,1
97553,,,,,,,,,,,,,
97554,,,,,,,,,,,,,
97555,,,,,,,,,,,,,
97556,,,,,,,,,1,,,,
97558,,,,,,,,,,,,,
97560,,,,1,,,1,,1,,,,
97562,,,,,,,,,,,,,
97564,,,,,,,,,,,,,
97565,,,,,,,1,,,,,,
97566,,,,,,,1,,,,,,
97567,,1,,,,,1,,1,,,,
97570,,,,,,,,,,,,,
97571,,,,,,,,,,,,,
97574,,1,,,,1,1,,1,,,,
97576,,,,,,,,,,,,,
97577,,1,,,,,,,1,,,,
97578,,,,,,,,,,,,,
97579,,,,,,,,,,,,,
97583,,,1,,,,,,,,,,
97584,,,,,,,,,,,,,
97586,,,,1,,,1,,1,,,,
97587,,,,,,,,,,,,,
97588,,,,,,,,,,,,,
97589,,1,,,,,,,1,,,,
97590,,,,,,,,,1,,,,
97591,,,,,,,,,,,,,
97593,,,,,,,,,,,,,
97594,,,,,,,,,,,,,
97595,,,,,,,1,,,,,,
97597,,,,,,,,,,,,,
97598,,,,,,,,,,,,,
97600,,1,,,,,1,,,,,,
97601,,,,,,,,,,,,,
97602,,,,1,,,,,,,,,
97603,,,,,,,,,1,1,,,
97604,,,,,,,,,,,,,
97605,,,,,,,,,,,,,
97606,,,,,,,,,,,,,
97607,,,,,,,,,1,,,,
97611,,,,,,,,,,,,,
97613,,,1,,,,,,,,,,
97614,,,1,,,,1,,1,,,,
97615,,,,,,,,,,,,,
97616,,,,,,,,,,,,,
97617,,1,,1,,,1,,1,,,,
97618,,,1,,,1,,,,,,,
97619,,,,,,,,,,,,,
97620,,,,1,,,,,1,,,,
97621,,,,1,1,1,1,,1,,,,
97623,,1,,,,,1,,1,,,,
97625,,,,,,1,,,1,,,,
97626,,,1,,,,,,,,,,
97627,,,,,,,,,1,1,,,
97628,,,,,,,,,,,,,
97629,,,,,,,,,1,,,,
97631,,,,,,,1,,1,,,,
97633,,,,1,,,,,,,,,
97635,,,,,,,1,,1,,,,
97638,,,,,,,,,,,,,
97639,,,,1,,,,,,,,,
97643,,,,,1,,1,,,,,,
97644,,1,,,,,,,,,,,
97645,,,,,,,,,,,,,
97646,,,1,,,,1,,,,,,
97647,,,1,,,,1,,,,,,
97648,,1,1,,,1,1,,1,,,,1
97649,,,,,,,,,,,,,
97650,,1,,,,,1,,1,,,1,
97651,,1,,,,,,,1,,,,
97652,,,,1,,,1,,,,,,
97653,,,,,,,,,,,,,
97654,,,,,,,,1,1,,,,
97656,,,,1,,,,,,,,,
97660,,1,,,,,1,,1,,,,
97661,,,,,,,,,,,,,
97663,,,,1,,,,,,,,1,
97664,,1,,,,,,,,,,,
97666,,1,1,,1,,1,1,1,,,,
97667,,,,1,,,,,1,,,,
97668,,1,,,,,1,1,,,,,1
97669,,,,,,,,,,,,,
97670,,,,,,,,,,,,,
97671,,1,,1,,,,,1,,,,1
97672,,,,,,,,,,,,,
97674,,,,,,,,,1,,,,
97675,,,,,,,,,1,,,,
97677,,,,,,,,,,,,,
97679,,,,,1,,,,,,,,
97680,,1,,,,,1,,1,,,,
97681,,1,,1,,,,,,,,,
97683,,,,,,,,,1,,,,
97684,,,,,,,,,,,,,
97685,,,,,,,,,1,,,,
97686,,,,,,,,,,,,,
97687,,,,,,,,,,,,,
97688,,,1,,,,,,,,,,
97689,,,,,,,,,,,,,
97690,,,1,,1,1,1,,1,1,1,,
97692,,,,,,,,,,,,,
97694,,,,1,,,,,1,,,,
97695,,,,,,,,,,,,,
97698,,,1,,,,,,1,,,,
97699,,,,,,,,,,,,,
97700,,,,,1,,1,,1,,,,
97701,,,,1,,,,,,,,,
97702,,1,1,,,,1,,1,1,,,
97703,,,,,,,,,,,,,
97704,,,,1,,,1,,,,,,
97706,,1,,,,,1,,1,,,,
97708,,,,,1,,,,,,,,
97709,,,,1,,,1,,,,,,
97710,,,,,,,,,,,,,
97711,,1,,,,,,,,,,,
97712,,1,,,,,,,1,,,,
97713,,,,,,,,,,,,,
97714,,,,1,,,1,,1,,,,
97715,,,,,,,,,,,,,
97717,,,,,,,,,1,,,,
97718,,1,1,,,,,,,,,,
97720,,,,,,,,,,,,,
97721,,,,1,,,1,,,,,,
97723,,1,,1,,,,,,,,,
97725,,,,,,,,,,,,,
97728,,,,,,,1,,,,,,
97729,,1,,,,,,,1,,,,1
97731,,,1,1,,,,,,,,,
97732,,,,,,,,,,1,,,
97734,,,,,,,1,,1,,,,
97737,,,,,,,,,,,,1,
97738,,,,,,,,,,,,,
97739,,,,,,,,,,,,,
97740,,,,,,,,,,,,,
97742,,,,1,,,1,,1,,,,
97744,,,,,,,,,,,,,
97745,,,,,,,,,,,,,
97747,,,,,,,,,,,,,
97749,,,,,,,,,,,,,
97752,,,,1,,,1,,1,,,1,
97753,,,,,,,,,,,,,
97754,,1,,1,,,,,1,,,1,
97756,,1,,,,,,,,,,,
97757,,,,,1,,,,1,,,,
97758,,,1,,,,1,,,,,,
97759,,,,,,,,,1,,,,
97761,,,,1,,,1,,1,,,,
97762,,1,,,,,,,,,,,
97763,,1,,,1,,,1,1,,,,
97766,,,,,,,,,,,,,
97767,,,,,,,,,,,,,
97768,,1,,1,,,1,,1,,,,
97769,,,,1,,,,,,,,,
97770,,1,,,1,1,1,,1,,,,
97771,,,,,,,,,,,,,
97772,,1,,1,,,1,,1,,,,
97773,,,,,,,,,,,,,
97774,,,,,,,,,,,,,
97775,,,1,,,,1,,1,,,,
97776,,1,,,,,,1,1,1,,,1
97777,,,,1,1,,,,,,,,
97778,,,,,,,,,,,,,
97781,,,1,,,,,1,,,,,1
97782,,1,,,,,,,1,,,,
97785,,,,,,,,,,,,,
97787,,,,,,,,,,,,,
97788,,,,,,,,,,,,,
97789,,1,,,,,1,,1,,,,
97790,,,,,,,1,,1,,,,
97791,,,,,,,,,1,,,,
97792,,,,,,,,,,,,,
97794,,,1,,,,,,,,,,
97795,,,,,,,,,,,,,
97796,,,,,,,1,,,,,,
97797,,,,,,,,,,,,,
97798,,,1,,,,,,,,,,
97799,,,,,,,,,,,,,
97801,,,,1,,,,,,,,,
97802,,,,,,,1,,1,,,,
97803,,,,,,,,,,,,,
97804,,,,,,,,,,,,,
97805,,1,,,,,,,,,,,
97807,,,,,,,1,,,,,,
97809,,,,,,,,,,,,,
97810,,,,,,,,,,,,,
97812,,,,,,,,,,,,,
97814,,,,,,,,,,,,,
97815,,,,,1,,,,,,,,
97816,,,,,,,,,,,,,
97817,,1,,,,,1,,1,,,,
97818,,1,,,,,1,,1,,,,
97821,,,,,,,,,,,,,
97822,,1,,,1,,1,,1,1,,,
97823,,,,,,,1,,,,,,
97824,,,,,,,,,,,,,1
97826,,,,,,,,,,,,,
97827,,,,,,,,,,,,,
97828,,1,,,,1,1,,1,,,,
97829,,,,,,,1,,,,,,
97830,,,,,,,,,,,,,
97832,,,,,,,1,,,,,,
97835,,,,1,,,,,,,,,
97836,,1,,,,,,,,,,,
97837,,,,,,,,,,,,,
97838,,1,,,,,1,,1,,,,
97839,,,,,,,,,1,,,,
97841,,,,,,,,,,,,,
97843,,,,,,,,,1,,,,
97845,,,,,,,,,,,,,
97846,,1,,,,,,,1,,,1,
97847,,,,,,,,,,,,,
97850,,,,,,,,,,,,,
97853,,,,,,,1,,,,,,
97854,,,,,,,,,,,,,
97855,,,,,,1,1,,1,,,,
97857,,,,1,,,,,1,,,,
97859,,1,,,,,,,,,,,
97860,,,,1,,,1,1,1,,,,
97861,,,,1,,,1,,,,,,
97863,,,,,,,,,,,,,
97864,,,,,,,,,,,,,
97865,,,,,,,1,,1,,,,
97866,,,,,,,,,,,,,
97867,,,,1,,,,,,,,,
97868,,,,1,,,,,,,,,
97869,,,,,,,,,,,,,
97870,,,,,,,,,,,,,
97871,,,,,,,,,,1,,,
97873,,,,,,,,,1,,,,
97876,,1,,,,,,,1,,,,
97877,,,,,,,,,,,,,
97878,,1,,,,,,,1,,,,
97879,,,,1,,,1,,,,,1,
97880,,,1,,,,,,1,,,,
97881,,1,,1,1,1,1,,1,,,,
97885,,,,,,,,,,,,,
97886,,1,,1,,,,,1,,,,
97887,,,,1,,,,,1,,,,
97889,,,,1,,,1,,1,,,,
97890,,1,,,,,,,,,,,
97891,,,,,,,,,,,,,
97892,,1,1,1,,,1,,1,,,1,
97893,,1,1,,,,,,,,,,1
97894,,,1,,,,1,,,,,,
97896,,,1,1,,,,,,,,,
97897,,,,,,,,,,,,,
97898,,,1,,,,1,,1,,,,
97899,,,,,,,,,,,,,
97902,,1,1,,,,,,1,,,,1
97904,,,,1,,,,,1,,,,
97905,,,,1,,,,,,,,,
97906,,,,,,,,,,,,,
97907,,,,,,,,,,,,,
97908,,,,,,,1,,1,,,,
97909,,,,,,,,,,,,,
97910,,,,1,,,,,,,,1,
97912,,,,1,,,1,,,,,1,
97913,,,,,,,,,,,,,
97914,,,,,,,,,,,,,
97915,,,,,,,,,,,,,
97916,,,,1,,,,,,,,,
97917,,,,,,,,,,,,,
97918,,,,,,,,,,,,,1
97919,,,,,,,,,,,,,1
97920,,,,,,,,,,,,,
97921,,,1,,,,,,,,,,
97922,,1,,,,,1,,,,,,
97924,,,,,,,,,,,,,
97925,,,,,,,,,,,,,
97926,,1,,,,1,1,,1,,,,
97927,,,,,,,,,,,,,
97928,,,,,,,,,,,,,
97929,,,,,,,,,,,,,
97930,,,,1,,,,,,,,,
97931,,,1,1,,,,,,,,,
97932,,1,,,,,,,1,,,,
97935,,,,,,,,,,,,,
97936,,,,,,,,,,,,,
97937,,1,,,1,,,,1,,,,
97939,,,,,,,,,,,,,
97940,,,1,,,,1,,1,,,,
97941,,1,,,,,,,1,,,,
97943,,,,,1,,,,,,,,
97944,,,,1,,,,,,,,,
97947,,,,,,,,,,1,1,,
97948,,,,,,,,,1,,,1,
97951,,1,1,,,,,,1,,,,
97952,,,,,,,,,,,,,
97953,,,,,,,,,,,,,
97954,,,,,,,,,,,,,
97955,,,,,,,,,,,,,
97958,,,,,,,,,,,,,
97959,,,,1,1,,,1,1,,,,1
97961,,,,,,,1,,,,,,
97962,,,,1,,,,,,,,,
97965,,,,,,,,,,,,,
97966,,,,,,,,1,,1,,,1
97967,,,,,,,,,,,,,
97968,,,,,,,1,,,,,,
97969,,,,,,,,,,,,,
97970,,,,,,,,,1,,,,
97971,,,,,,,,,,,,,
97973,,,,1,,,,,,,,,
97975,,,,1,,,1,,1,,,1,
97977,,,,,,,,,,,,,
97978,,1,,,1,,,,,,,,
97979,,,,,,,,,,,,,
97980,,,,,,,,,,,,,
97981,,,1,,,,,,,,,,
97982,,,,,,,,,,,,,
97983,,,,1,,,,,,,,,
97984,,,,,,,,,,,,,
97987,,,,1,,,,,,,,,
97988,,,1,,,,,,,,,,
97989,,,,,,,,,,,,,
97990,,,1,,,,,,,,,,
97991,,,,,1,,,,,,,,
97992,,,,,,,,,,,,,
97994,,,,,,,,,,,,,
97995,,,,1,,,,,,,,,
97996,,1,1,,,,,,1,,,,
97997,,,,,,,,,,,,,
97998,,1,,,,1,1,,1,,,,
97999,,,,,,,,,,,,,1
98000,,,,1,,,1,,,,,,
98002,,1,1,,,1,1,,1,,,,
98003,,,,1,,,1,,,,,,
98004,,,,,,,,,,,,,
98005,,,1,,,,,,,,,,
98006,,,,,1,,,,,,,,
98007,,,,,,,,,,,,,
98008,,,,,,,,1,,,,,1
98009,,,,,,,,,,,,1,
98010,,,,1,,,1,,,,,,
98012,,,,,,,,,,,,,
98013,,,,1,,,1,,1,,,,
98014,,,,,,,,,,,,,
98015,,,,,,,,,,,,,
98016,,,,1,,,,,,,,,
98018,,,,,,,,,,,,,
98020,,,,,,,,,,,,,
98021,,1,,,,,,,,,,,
98022,,,,,1,,,,1,,,1,
98024,,,,,,,,,,,,,
98025,,,,,,,,,,1,,,
98026,,,,,,,1,,,,,,
98030,,1,,,,1,,,,,,,
98032,,,,,,,,,,,,,
98033,,,,,,,,,,,,,
98034,,,1,,,,,,,,,,1
98035,,,,,,,,,,,,,
98036,,1,,,,,,,1,,,,
98039,,,,,1,1,1,,,,,,
98040,,,,1,,,1,,,,,,
98041,,,1,,,,1,,1,,,,
98042,,,,,,,,,,1,,,
98044,,,,,,,,,,1,,,
98045,,,,,,,,,1,,,,
98046,,,,1,,,,,,,,,
98047,,,,,,,,,1,,,,
98049,,,,,,,,,,,,,
98050,,,,,,,,,,,,,
98051,,,,1,,,,,,,,,
98052,,,,,,,,,,,,,
98053,,,,,,,,,,,,,
98055,,,,,,,,,1,,,,
98056,,,1,,,,,,,,,,
98057,,,,1,,,,,,,,,
98059,,,,,,,1,,,,,,
98060,,,,,,,1,,1,,,,
98061,,,,1,,,,,,,,,
98062,,,1,,,,,,,,,,
98063,,,1,1,1,1,1,,1,,,,
98065,,,,,,,,,,,,,
98066,,1,,,,,,1,1,1,,,1
98069,,,,,1,,,,,,,,
98071,,,,,,,,,,,,,
98072,,,,,,,1,,1,,,,
98073,,,,,,,,,,,,,
98075,,,1,,,,,,,,,,
98076,,,,,,,,,,,,,
98077,,,,,,,,,,,,,
98081,,,,,,,,,,,,,
98082,,,,,,,,,,,,,
98083,,,,,,,,1,1,,,,1
98085,,,,1,,,1,,,,,,
98087,,,1,,1,,,,1,,,,
98088,,,,,,,,,,,,,
98089,,,,,,,,,,,,,
98090,,1,,,,,,,1,,,,
98092,,1,,,,,,,,,,,
98094,,1,,,,,,,,,,,
98095,,1,1,,,,,,,,,,
98096,,,,,,,,,,1,,,
98097,,1,,,,,,,1,,,,
98098,,,,,,,,,,1,,,
98099,,,,,,,,,,,,,
98103,,,,,,,,,,,,,
98104,,,,,,,,,,,,,
98105,,,1,,,,,,1,,,,
98106,,,,,,,,,,,,,
98108,,,,,,,,,,,,,
98109,,1,,,,1,1,,1,,,,
98110,,,,,,,,,,,,,
98112,,,,,,,,,,,,,
98113,,,,1,,,,,,,,,
98115,,,,,,,,,,,,,
98116,,,,,1,,,,,,,,
98117,,,,,,,,,,,,,
98122,,,,,,,,,1,,,,
98123,,,1,,,,1,,,,,,
98124,,,,,,1,,,,,,,
98125,,,,,,,,,,,,,
98126,,,,,,,,,,,,,
98127,,1,,1,,,1,,1,,,,
98128,,1,,,,,1,,1,,,,
98132,,1,,,,,,,,,,,
98133,,,,1,,,,,,,,,
98134,,,1,1,,,1,,1,,,,
98136,,,,,1,,,,,,,,
98138,,,,,,,,,,,,,
98139,,,,,,,,,,,,1,
98141,,,,,,,,,,,,,
98143,,,,1,,,1,,1,,,,
98144,,,,,,,,,,,,,
98145,,,,,,,,,,,,,
98146,,,1,,,,,,,,,,
98147,,,,,,,1,,,,,,
98148,,,,,,,,,,,,,
98149,,,,,,,1,,1,,,,
98150,,,,1,,,1,,,,,,
98151,,1,,1,,,,,,,,,
98152,,,,,,,,,,,,,
98153,,1,,,,,,,,,,,
98154,,,,,,,,,,,,,
98155,,,,,1,1,1,,1,,,,
98156,,,,,,,,,,,,,
98158,,,,,,,,,,,,,
98160,,,,,,,1,,1,,,,
98161,,,,,,,,,,,,,
98162,,,1,,,,,,,,,,
98163,,,,,,,1,,1,,,,
98167,,1,,1,,,,,1,,,,
98170,,,,1,,,,,,,,,
98171,,,1,,,,,1,1,,,,1
98172,,,,1,,,,,,,,,
98173,,,1,,,,,,,,,,1
98174,,,,,,,,,,,,,
98176,,1,,,,,,,1,,,,
98180,,1,,,1,,,1,,,,,
98181,,,,,,,,,,,,,
98183,,,,,,,,,,,,,
98184,,1,,,1,,,,,,,,
98185,,,,,,,,,,,,,
98186,,,,1,,,1,,,,,,
98189,,1,1,1,,1,1,,1,,,,
98190,,,,,,,1,,,,,,
98192,,1,,,,,1,,,,,,
98193,,,,,,,,,,,,,
98194,,,,,,,,,,,,,
98195,,,,,,,,,,,,1,
98196,,,1,,,,1,,,,,,
98197,,,,,,,,,,,,,
98199,,,,,,,,,,,,,
98200,,,,1,,,,,1,,,,
98202,,,,,1,,,,1,,1,,
98203,,,,,,,,,,,,,
98206,,,1,,,,,1,1,,,,
98209,,,,,,,,,,,,,
98210,,,1,,,,,,,,,,
98211,,,,,,,1,,,,,,
98213,,,,,,,,,,,,,
98214,,,,1,,,,,,,,,
98215,,,,1,,1,1,,1,,,,
98216,,,,,,,1,,1,,,,
98218,,,,,,,,,,,,,
98219,,,,,,,,,,,,,
98221,,,,,,,,,,,,,
98222,,,,,,,,,,,,,
98223,,,,,,,,,,,,,
98224,,,,1,,,,,,,,1,
98227,,,,,,,,,1,,,,
98228,,,,,,,1,,,,,,
98229,,,,,,,1,,,,,1,
98230,,,,,,,,,,,,,
98231,,1,,,,,,,1,,,,
98232,,,,,,,,,,,,,
98235,,,,,,,,,1,,,,
98236,,1,1,,1,,1,,1,,,,
98238,,,,1,,,1,,,,,1,
98240,,1,,,,,,,1,,,,
98241,,1,,,,,,,1,,,,
98242,,1,,,,,,,1,,,,
98243,,1,,,,,,,1,,,,
98244,,,,1,,,1,,,,,,
98245,,,,,,,,,,,,,
98246,,,,,,,,,,1,,,
98248,,,,,,,,,,,,,
98251,,,,1,1,,,,,,,,
98252,,,1,,,,1,,,,,,
98254,,,,1,,,1,,,,,,
98255,,,,,,,,,1,,,,
98256,,1,,,1,,,,1,,,,
98258,,,1,,,,1,,,,,,
98261,,,,,,,,,,,,,
98262,,,,,,,,,,,,,
98263,,,,,,,,,1,,,,
98264,,,,,,,,,,,,,
98265,,,,,,,,,,,,,
98266,,,,,,,,,,,,,
98268,,,,,1,,,,1,,,,
98269,,1,,,,,,,1,,,,
98270,,,,,,,,,,,,,
98271,,,,,,,1,,,,,,
98273,,,,,,,,,,,,,
98275,,1,,,,,1,,1,,,,
98277,,,,,,,,,,,,,
98278,,,1,,,1,1,,1,,,,
98279,,,,1,,1,1,,,,,1,
98281,,,,,1,,1,,,,,,
98284,,,,1,,,1,,1,,,,
98287,,,,1,,,,,,,,,
98289,,,1,,,,,,,,,,
98291,,,,,,,1,,,,,,
98292,,,,,,,,,,,,,
98294,,,,,,,1,,,,,,
98295,,,1,,,,,,,,,,
98297,,,,,,,,,,,,,
98298,,,,,,,,,,1,,,
98299,,,,,,,,,,,,,
98300,,,,,,,,,,,,,
98302,,,,,,,,,,,,,
98303,,1,,,,,1,,1,,,,
98305,,,,,,,1,,1,,,,
98306,,,,,,,,,,,,,
98309,,,,,,,,,,,,,
98310,,,,,,,1,,,,,,
98311,,,,,,,,,,,,,
98312,,,,,1,,,,,,,,
98314,,,,,,,,,,,,,
98315,,,,,,,,,1,,,,
98318,,,,1,,,1,,,,,,
98320,,,,,,,,,,,,,
98321,,,1,,,,1,,,,,,
98322,,,,,,,,,,,,,
98323,,,,,,,,,,,,,
98325,,,,,,,,,,,,,
98326,,,,,,,,,,,,,
98327,,,,,,1,1,,,,,,
98330,,1,,,1,,,,1,,,1,1
98331,,,1,,,1,1,,1,,,,
98334,,,,,,,,,,,,,
98336,,,,,,,1,,1,,,,
98337,,1,,,,,,,1,,,,
98338,,1,,,,,,,,,,,
98339,,,,,,,,,,,,,
98340,,1,,,,,,,1,,,,
98341,,1,,,1,,,,,,,,
98342,,1,,,,,,,1,,,,
98343,,,,1,,,1,,1,,,,
98344,,,,,,,,,,,,,
98345,,1,,,,,,,1,,,,
98346,,,,,,,,,,,,,
98349,,,,,,,,,,,,,
98352,,,,,,,,,,,,,
98354,,,,,,,,,,,,,
98355,,,,,,,,,,,,,
98356,,,,,,,,,,,,,
98358,,,,,,,,,,,,,
98359,,,,,,,1,,,,,,
98360,,,,,,,,,,,,,
98361,,,,,1,,,,,,,,
98362,,,,,,,,,,,,,
98363,,,1,,1,,,1,,1,1,,1
98366,,,,1,,,,,,,,1,
98367,,,,,1,,,,,,,,1
98368,,,,,,,,,,,,,
98369,,,,1,,,1,,1,,,,
98371,,,,,,,,,,,,,
98373,,,,,,1,,,,,,1,
98374,,1,,,,,,,,,,,
98376,,,,,,,,,,,,,
98377,,,,,,,,,,,,,
98378,,,,,,,,,,,,,
98380,,,,,,,,1,1,,,,
98381,,,,,,,,,,,,,
98382,,,,,,,,,,,,,
98383,,,,,,,,,,,,,
98385,,1,,1,,,,,1,,,,
98387,,1,,1,,,1,,1,,,,
98388,,,,,,,,,,,,,
98389,,,,,,,,,,,,,
98390,,,,,,,,,,,,,
98392,,,,,,,,,,,,,
98393,,,,,,,,,,,,,
98394,,1,,,,,,,,,,,
98395,,,1,,,,,,1,,,,
98397,,,1,,,,,,,,,,
98398,,,,,,,,,,,,,
98399,,,,,,,,,,,,,
98402,,,,,,,,,,,,,
98404,,,,,,1,,,,,,,
98405,,,,1,,,,,,,,,
98406,,,,,,,,,,,,,
98407,,1,,,,,,,1,,,,1
98408,,,,,,,,,,,,,
98409,,,,1,,,,,,,,,
98411,,,,1,,,1,,1,,,1,
98412,,,1,,,,,,,,,,1
98413,,,,1,,,,,,,,,
98414,,,1,,,,1,,1,,,,
98415,,,,1,,,1,,,,,1,
98416,,,,,,,,,,,,,
98417,,,,,,,,,1,,,,
98418,,,,,,,,,,,,,
98423,,,1,,,,,,,,,,
98425,,,1,,,,,,1,,,,
98426,,,,1,1,1,1,,,,,,
98427,,,,,,,,,,,,,
98428,,,1,,,,1,,,,,,
98429,,,,,,,,,,,,,
98430,,1,,,,,1,,1,,,1,
98431,,1,1,,,1,1,,1,,,,
98432,,,,,,,,,1,,,,
98433,,,1,,,,,,,,,,
98434,,,,,,,,,,,,,
98437,,1,,,,,,,1,,,,
98439,,,,,,,,1,1,,,,
98440,,,,,,,,,1,,,,
98441,,,,,1,,1,1,,,,,
98442,,,,,,,1,,1,,,,1
98443,,,,,,,,,,,,,
98445,,,1,,,,,,,,,,
98446,,,,,,,,,,,,,
98447,,,,,,,,,,1,,,1
98448,,,,,,1,,,,,,,
98449,,,1,,1,,,,,,,,
98450,,,,,,,1,,,,,,
98452,,,,,,,1,,,,,,
98453,,,,,,,,,,,,,
98454,,,,,,,,,,,,,
98455,,,,,,,,,,,,,
98457,,,1,,,,1,,1,,,,
98458,,,,1,,,1,,,,,,
98459,,,,,,,,,,,,,
98460,,,,,,,,,,,,,
98461,,,,,,,,,,,,,
98462,,,1,,,1,1,,1,,,,
98463,,,,,,,,,,,,,
98466,,,,,,,,,,,,,
98467,,,,1,,,1,,1,,,,
98469,,,,,,,,,,,,,
98471,,1,1,,,,,1,,,,,1
98472,,1,,,,,1,,,,,,
98473,,1,,,,1,,,1,,,,
98474,,,,,1,,1,1,1,,,,1
98475,,1,,,,,,,1,,,,
98476,,,1,,,,,,,,,,
98477,,1,,,,,1,,1,,,,
98480,,,,,,,,,,,,,
98481,,,,,,,,,,,,,
98482,,,1,,,,1,,,,,,
98483,,,,,,,,,,,,,
98484,,,,,,,,,,,,,
98485,,,,,,,,,,,,,
98487,,,,,,,,,,,,,
98488,,,,,,,,,,,,,
98489,,1,,,,,,,1,,,,
98490,,,,1,,,,,,,,,
98492,,,,,,,,,,,,,
98496,,1,,,,,,,1,,,,
98497,,1,,,,,,,,,,,
98498,,,,,,,,,,,,,
98499,,,,,,,,,,,,,
98501,,,1,,,,1,,1,,,,
98502,,,1,,,,,,1,,,,
98504,,1,,1,,,,,,,,,
98505,,,,,,,1,,,,,,
98506,,,,,,,,,,,,,
98507,,,,1,,,1,,,,,,
98508,,,,,,,,,,,,,
98509,,,,,,,,,,,,,
98510,,,,,,,,,1,,,,
98511,,,,,,,,,,,,,
98512,,,,,,,,,,,,,
98513,,,,,,,,,,,,,
98514,,1,,,,,1,,1,,,,
98515,,,,,,,,,,,,,
98516,,,,,,,1,,,,,,
98517,,,,,1,,,,,,,,
98518,,,,,,,,,,,,,
98520,,,,,,,,,,,,,
98521,,,,,,,,,,,,,
98524,,,,,1,,,,1,,,,
98526,,,,1,,,,,,,,,
98527,,,1,,,,,,,,,,
98528,,,,,,,,,,,,,
98529,,,,,,,,,,,,,
98530,,,,,,,,,,,,,
98531,,,1,1,,,1,,,,,,
98532,,,,,,,1,,,,,,
98533,,1,,1,,,1,,1,,,,
98534,,,,,,,,,,,,,
98536,,1,,,,,1,,,,,,
98537,,,,,,,,,,,,,
98538,,,,1,,,,,,,,,
98539,,,1,,,,1,,,,,,
98543,,1,,,,,,,1,,,,
98544,,,,,,,,,,,,,
98550,,,1,1,,1,1,,1,,,1,
98551,,,,1,,,1,,,,,,
98553,,,,,,,,,,,,,
98554,,,,1,,,1,,,,,,
98556,,,1,,,,,,,,,,
98557,,,,,,,,,,,,,
98559,,,,,,,,,,,,,
98561,,,,1,,,,,,,,1,
98562,,,,,1,,,,,,,,
98563,,,,1,,,,,,,,,
98565,,,,,,,,,,,,,
98567,,,,,,,,,,,,,
98568,,,,,,,,,,,,1,
98570,,,1,,,,,,,,,,
98571,,,,,,,,,,,,,
98574,,1,,,,,1,,1,,,,
98575,,,,,,,,,,,,,
98576,,,,,,,,,,,,,
98577,,,,,,,,,,,,,
98580,,,,1,,,1,,1,,,,
98581,,,,1,,,1,,1,,,,
98582,,,,,,,,,,,,,
98583,,,,,,,,,,,,,
98584,,,1,,,,1,,1,,,,
98588,,,1,,,,,,,,,,
98589,,,,1,1,,,,,,,1,
98590,,1,,1,,,1,,,,,,
98591,,,,,,,,,,,,,
98592,,,,,,,,,,,,,
98593,,,,,,,1,,1,,,,
98595,,,,1,,,,,,,,,
98596,,,,,,,,,,,,,
98597,,,,,,,,,,,,,
98598,,,,,,,,,1,,,,
98599,,,,1,,,,,1,,,,
98601,,,1,1,,,,,,,,,
98603,,1,,,,,,1,1,,,,1
98605,,,,,,,1,,1,,,,
98607,,1,,1,,,1,,1,,,,
98608,,1,,1,,,,,,,,1,
98609,,,,,,,1,,,,,,
98612,,,1,,,,,,1,,,,
98614,,1,,1,,,1,,1,,,,
98615,,1,,,,,,,1,,,,
98616,,,,,,,,,,,,,
98618,,,,1,,,,,,1,,1,
98619,,,,,,,,,,,,,
98620,,,,,,,,,,,,,
98621,,,,,,1,1,,1,,,,
98622,,1,,,,,,,1,,,,
98624,,,1,,,,1,,,,,,
98625,,1,,,,,,,1,,,,
98627,,,,,,,,,,,,,
98629,,,,,,,1,,1,,,,
98630,,1,,,,,,,,1,,,
98631,,,,,,,1,,1,,,,
98633,,,1,,1,1,1,,1,,,,
98637,,,,,,,,,,,,,1
98638,,1,,,,,,,,,,,
98639,,,,,,,,,,,,,
98640,,,,,,,,,,,,,
98641,,,,,,,,,,,,,
98643,,,,,,,,,,,,,
98644,,1,,,,,,,1,,,,
98645,,,1,,,,,,,,,,
98649,,,,1,,1,1,,1,,,1,
98651,,1,,1,,1,1,,1,,,1,
98652,,,,,,,,,,,,,
98653,,1,,,,,1,,1,,,,
98654,,,,,,,,,,,,,
98656,,,,,,,,,,,,,
98657,,,1,,,,1,,1,,,,
98659,,1,,,,,,,1,,,,
98662,,1,,,,,,,,,,,
98664,,,,1,,,1,,1,,,,
98665,,1,1,,1,,1,,1,,,,
98666,,,,,,,1,,1,,,,
98667,,,,,,,,,1,,,,
98668,,,,,,,,,,,,,
