Respondent,.net core,angular,cordova,django,hadoop,node.js,react,spark,spring,tensorflow,torch/pytorch,unnamed: 1,xamarin
99721,1.0,1.0,,,,,,,,,,,
99723,,,,,,,,,,,,,
99724,,1.0,,,,,,,,,,,
99725,1.0,1.0,,,,,,,,,,,
99726,1.0,,,,,1.0,1.0,,,1.0,,,
99727,,,,,,,,,,,,,
99729,,,,,,,,,,,,,
99730,,,,,,,1.0,,1.0,,,,
99731,,,,,,,,,,,,,
99732,1.0,,,,,,,,,,,,
99733,,,,,,1.0,1.0,,,,,,
99735,,1.0,,,,1.0,,,1.0,,,,
99736,1.0,,,,,,,,,,,,
99737,,1.0,,,,1.0,1.0,,,,,,
99738,1.0,,,,,1.0,,,,,,,1.0
99741,,,,,,,,,,,,,
99742,,,,,,,,,,,,,
99743,,,,,,1.0,1.0,,,,,,
99744,,1.0,,,,1.0,,,1.0,,,,
99747,,,,,,,,,,,,,
99748,,,,,,,,,,,,,
99749,,1.0,,1.0,,1.0,,1.0,,1.0,,,
99751,,,,,,,,,,,,,
99753,,,,,,1.0,,,,,,,
99754,1.0,,,1.0,,,,,,1.0,,,1.0
99755,,,,,,,,,,,,,
99756,,,,,,,,,,,,,
99757,,1.0,,,,1.0,,,,,,,
99758,,1.0,,,,,,,,,,,
99759,,,,,,,,,,,,,
99760,,,,,,,,,,,,,1.0
99761,,1.0,1.0,,,1.0,,,1.0,1.0,,,
99762,,1.0,,,,,1.0,,,,,,
99764,,,,,,,,,,,,,
99765,,1.0,,,,,,,1.0,,,,
99766,1.0,1.0,,,,1.0,,,,,,,
99767,,,,,,1.0,,,,,,,
99769,,,,,,,,,1.0,,,,
99771,,,,,,,,,,,,,
99772,,,,,,,,,,1.0,,,
99773,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,
99774,,,,,,1.0,1.0,,,,,,
99775,,,,,,,,,,,,,
99776,,,1.0,,,,,,,,,,
99777,1.0,1.0,,,,,,,,,,,
99779,,,,,,,,,,,,,
99781,,,,,,,,,,,,,
99782,,,,,,,,,,,,,
99784,,,,,,,,,,,,,
99786,,,,,,,,,,,,,
99787,,,,,,,,,,,,,
99788,,,,,,,,,,,,,
99790,,1.0,,,,1.0,,,,,,,
99792,,,,,,,,,,,,,
99793,,,,,,,,,1.0,,,,
99796,,,,,,,,,1.0,,,,
99797,,,,,,,,,,,,,
99798,,,,,,,,,,,,,
99799,,,,1.0,,,,1.0,1.0,,,,
99804,,1.0,1.0,,,,,,,,,,
99805,1.0,,,,,,,,,,,,
99807,,,1.0,,,,,,,,,,
99809,,,,,,,,,,,,,
99810,,,,,,,,,,1.0,,,
99812,1.0,,,,,,,,,,,,1.0
99816,,,,,,,,,,,,,
99817,,,,,,,,,,,,,
99818,,,,,,,,,,,,,
99819,1.0,,,,,,,,,,,,
99820,,,,,,,,,,,,,
99821,,,,,,,,,1.0,,,,
99822,,,,,,,,,,,,,
99823,,,,,,,,,1.0,,,,
99824,,,,,,,,1.0,,,,,
99825,,,,,,1.0,,,,,,,
99826,,,,,,1.0,1.0,,,,,,
99827,,1.0,,,,,,,,,,,
99829,,,,,,,,,,,,,
99830,,,,,,,,,,,,,
99831,,,,,,1.0,1.0,,,,,,
99832,1.0,1.0,,,,,,,,,,,1.0
99833,,,,,,,,,,,,,
99834,,,,,,,,,,,,,
99835,,,,,,,,,1.0,,,,
99837,,,,,,1.0,1.0,,,,,,
99839,,,,,,,,,,,,,1.0
99841,,,,,,,,,,,,,
99842,,,,,,,,,,,,,
99843,,,,,,1.0,,,,,,,
99844,,,,,1.0,,,,,,,,
99845,,,,,,1.0,,,,,,,
99846,,,,,,1.0,1.0,,,,,,
99847,1.0,,,,,,,,,,,,
99848,,1.0,,,,1.0,,,,,,,
99849,,,,,,,,,,,,,
99850,,,,,,,,,,,,,
99852,,,,,,,,,,,,,
99854,,,,1.0,,,,,,1.0,,,
99855,,,1.0,,1.0,,,,,,,,1.0
99860,1.0,,,,,,,,,,,,
99861,,,,,,,,,,,,,
99863,,1.0,,,,,,,,,,,
99864,1.0,,,,,,,,1.0,,,,
99867,1.0,1.0,,,,,,,,,,,
99870,,,,,,,,,,,,,
99871,,,,,,,,,,,,,
99873,,,,,,,,,,,,,
99875,,,,,,,,,,1.0,,,
99876,,,,,,,,,,,,,
99877,1.0,,1.0,,,1.0,,,,,,,
99878,,,,,,,,1.0,1.0,,,,
99879,,,,,,,,,1.0,,,,
99881,,,,,,,,,,,,,
99885,,,,,,,,,,,,,
99886,1.0,,,,,,,,,,,,
99887,,,,1.0,,,,,,,,,
99888,,,,,,,,,,,,,
99889,,,,,,,,,,,,,
99890,1.0,,,,,,,,,,,,
99891,,,,,,,1.0,,,,,,
99892,,,,,,,,,,,,,
99893,,,,,,,,,,,,,
99894,,,,,,,1.0,,,,,,
99895,,,,,,,,,,,,,
99896,,,,,,1.0,,,,,,,
99897,,,,,,,,,,1.0,1.0,,
99898,,,,,,,,,,,,,
99899,,,,1.0,,,,,,,,,
99901,,,,,,,,,,,,,
99904,,,,,,,,,1.0,,,,
99905,,,,,,,,,,,,,
99906,,,,,,,,,,,,,
99908,,,,,,,,,,1.0,,,
99911,,,,,,,,,1.0,,,,
99912,,,,,,,,,,,,,
99913,,,,,,,,,,,,,
99914,,1.0,1.0,,,1.0,,,,,,,
99915,,,,,,1.0,,,,,,,
99916,1.0,1.0,,,,1.0,,,,,,,
99917,,,,,,,,,,,,,
99920,,,,,,,,,,,,,
99922,,,,,,,,,,,,,
99923,1.0,1.0,,,1.0,,,,1.0,,,,
99925,,,,,,,,,,,,,
99926,,,,,,,,,,,,,
99927,,,,1.0,,1.0,1.0,,,,,,
99930,,,,1.0,,1.0,,,,,,,
99931,,,,,,,,,,,,,
99932,,,1.0,,,1.0,1.0,,,,,,
99933,,,,,,,,,,,,,
99934,,,,,,,,,,,,,
99935,1.0,,,,,,,,,,,,
99936,,,,,,1.0,1.0,,,,,,
99938,,,,,,,1.0,,,1.0,,,
99941,,,,,,,,,,,,,
99942,,,,,,1.0,,,,,,,
99943,,,,,,,,,,,,,
99944,,,,,,,,,,,,,
99945,,,,,,,,,,,,,
99946,,1.0,,,,,,,,,,,
99948,,,,,,1.0,,,1.0,,,,
99949,,,,,,,,,,,,,
99950,,,,,,,,,,,,,
99951,,,,,,,,,,,,,
99953,,,,,,,,,,,,,
99955,,1.0,,,,,1.0,,,,,,
99956,,,,1.0,,,,,,,,,
99957,,1.0,,,,1.0,1.0,,1.0,,,,
99959,,,,,,1.0,,,,,,,
99960,,,,,1.0,,,1.0,,,,,
99961,,,,,1.0,,,1.0,,,,,
99963,,,,,,1.0,,,,,,,
99965,,,,,,1.0,,,,,,,
99966,,,,,,,,,,,,,
99968,,,1.0,,,,1.0,,,,,,
99969,,,,,,,,,,,,,
99971,,,,,,,,,,,,,
99973,1.0,,,,1.0,,,,1.0,,,,
99976,,,,,,,,,,,,,
99978,,,,,,,,,,,,,
99980,,,,,,,1.0,,1.0,,,,
99981,,1.0,,,,1.0,1.0,,1.0,,,,1.0
99983,,,,,,,,,1.0,,,,
99988,,,,,,,1.0,,,,,,
99989,,,,,,,,,,,,,
99990,,,,,,,,,,,,,
99991,1.0,,,,,1.0,1.0,,,,,,
99992,1.0,1.0,,,,1.0,1.0,,,,,,
99993,,,,,,,,,,,,,
99994,,,,,,,,,,,,,
99995,,,,1.0,,,,,,,,,
99998,,,,,,,,,,,,,
99999,,,,1.0,,,,,,,,,
100003,,,1.0,,,,1.0,1.0,1.0,,,,
100004,,,,,,,,,,,,,
100005,,,,,,1.0,1.0,,,,,,
100006,,,,,,,,,,,,,
100007,,,,,,1.0,1.0,,1.0,,,,
100013,,1.0,,,,1.0,,,1.0,,,,
100014,,,,,,,,,,,,,
100015,,,,,,,,,,,,,
100017,,1.0,,,,1.0,,,,,,,
100020,,,,,,,,,,,,,
100021,,1.0,,,,,,,1.0,,,,
100022,,1.0,,,,1.0,1.0,,,,,,
100024,,,,1.0,,,,,,,,,
100026,,1.0,,,,1.0,,,,,,,
100027,,,,,,,,1.0,1.0,,,,
100028,,,,,,,,,,,,,
100030,,,,,,,1.0,,1.0,,,,
100031,1.0,,,,,1.0,,,,,,,
100032,,,,,,,,,,,,,
100034,1.0,,,,,,,,,,,,
100038,,,,,,,,,,,,,
100039,,,,,,,1.0,,,,,,1.0
100040,1.0,1.0,,,,1.0,,,,,,,
100042,,,,,,1.0,1.0,,,,,,
100043,,1.0,,,,1.0,,,1.0,,,,
100046,,1.0,,,,,,,1.0,,,,
100047,,,,,,,,,,,,,
100048,,,,1.0,,,,,,,,,
100049,,,,,,,,,,,,,1.0
100050,,,,,,,,,,,,,
100051,,,,,,1.0,1.0,,,,,,
100052,,,,,,,,,1.0,,,,
100054,,,,,,,1.0,,1.0,,,,
100055,,,,,,,,,,,,,
100056,,,,,,,,,,,,,
100057,,,,,,,,,,,,,
100058,1.0,1.0,,,,1.0,,,,,,,
100059,,,,,,,,,,,,,
100060,1.0,,,,,,,,,,,,
100061,,,,,,,,,,,,,
100062,,1.0,1.0,,,,,,,,,,1.0
100064,,,,,,,,,,,,,
100065,,,,,,1.0,1.0,,,,,,
100067,1.0,,,,,1.0,,,,,,,
100068,,,,,,1.0,,,,,,,
100069,,,,,,,,,,,,,
100070,,,,,,,,,,,,,
100071,,,,,,,,,,,,,
100072,,1.0,,,,,,,,,,,
100073,,,1.0,,,,,,,,,,
100075,,,,,,,,,,,,,
100076,,,,,,,,,,,,,
100077,,1.0,,,,,,,1.0,,,,
100078,,,,,,,,,,,,,
100079,,,,,,,,,,,,,
100080,,,,,,,,,,,,,
100081,,,,,,1.0,,,,,,,
100084,,,,,,1.0,,,,,,,
100087,1.0,1.0,,,,,,,,,,,
100088,1.0,1.0,,,,1.0,1.0,,1.0,,,,
100089,,1.0,1.0,,,1.0,,,1.0,,,,
100090,,,,,,1.0,,,1.0,,,,
100092,,,,,,,,,,,,,
100094,1.0,,,1.0,,,,,,,,,1.0
100096,,,,,,,,,,,,,
100097,1.0,1.0,,,,,,,,,,,
100098,,,,,,,,,,,,,
100099,,,,,,,,,,,,,
100101,,,,,,1.0,1.0,,,,,,
100102,1.0,,,,,,,,,,,,
100103,1.0,1.0,,,,1.0,,,,,,,
100104,,,,,,1.0,1.0,,,,,,
100105,,,,,,1.0,,,,,,,
100106,,,,,,,,,,,,,
100107,,,,,,,,,,,,,
100110,1.0,,,,,,,,1.0,,,,1.0
100111,,,,,,,,,,,,,
100112,,,,,,,,,,,,,
100113,,1.0,,,,1.0,,,,1.0,,,
100114,,1.0,1.0,,,1.0,,,,,,,
100115,,1.0,,,,,,,,,,,1.0
100116,,1.0,,,,,,,,,,,
100117,,,,,,,,,,,,,
100118,,,,,,,,,,,,,
100119,,1.0,,,,1.0,1.0,,1.0,,,,
100121,,,,,,1.0,1.0,,1.0,,,,
100122,,,,,,1.0,,,,,,,
100123,,,,,,,,,,,,,
100124,,,,,,,1.0,,1.0,,,,
100128,,,,,,,,,,,,,
100129,,,,1.0,,1.0,,,,,,,
100130,,,,,,,,,,,,,
100135,,1.0,,,,,,,,1.0,,,
100136,,,,,,1.0,1.0,,,,,,
100137,,,1.0,,,,,,,,,,
100138,,,,,,,,,1.0,,,,
100139,,1.0,,,1.0,1.0,,,1.0,,,,
100140,,,,,,,,,,,,,
100141,,,,1.0,,,,,1.0,,,,
100142,1.0,,,,,,,,,,,,1.0
100143,,,,,,,,,,,,,
100145,,,,,,1.0,1.0,,,,,,
100147,,,,,,,,,1.0,,,,
100148,,,,,,,,,1.0,,,,
100149,1.0,,,,,1.0,,,,,,,
100150,,,,1.0,,1.0,1.0,,,,,,
100151,,1.0,,,,,,,1.0,,,,
100153,1.0,,,,,,,,,,,,1.0
100154,,,,,,1.0,1.0,,,,,,
100155,,,,,,,,,,,,,
100156,,1.0,,1.0,,,,,,,,,
100157,,,,,,,,,,,,,
100158,,,,,,,,,,,,,
100159,,1.0,,,,,,,,,,,
100160,,,,1.0,,1.0,1.0,,,,,,
100163,1.0,,,,,,,,,,,,
100164,,,,1.0,,1.0,1.0,1.0,,,,,
100165,,,,,,,1.0,,,,,,
100166,1.0,,,,,,,,,,,,
100167,,1.0,,,,1.0,,,,,1.0,,
100168,,,,,,,,,,,,,
100170,,1.0,,,,1.0,1.0,,,,,,
100172,1.0,,,,,,,,,,,,
100174,,,,,,,,,,,,,
100178,,,,,,,,,,,,,
100179,1.0,1.0,,,,1.0,1.0,,,,,,
100180,,,,,,,,,,,,,
100181,,,,,,,,,,,,,
100183,,1.0,1.0,,,1.0,1.0,,,,,,
100186,,1.0,,,,1.0,1.0,,,,,,
100187,1.0,,,,,,,,,,,,
100190,,,,,,,,,,,,,
100194,,,,,,,,,,,,,
100195,1.0,,,,,,,,,,,,
100196,,,,,,,,,,,,,
100197,,1.0,,,,1.0,,,,,,,
100198,,,,,,1.0,1.0,,,,,,
100199,,,,,,,,,,,,,
100202,,1.0,,,,1.0,,,1.0,,,,
100203,,,,,,,,,1.0,,,,
100204,,,,,,,,,,,,,
100206,1.0,,,,,,1.0,,,,,,1.0
100207,1.0,,,,,1.0,,,,,,,
100208,,1.0,1.0,,,,,,1.0,,,,1.0
100209,,,,,,,,,,,,,
100210,1.0,1.0,,,,1.0,,,1.0,,,,
100214,,,,1.0,,1.0,1.0,,1.0,,,,
100216,1.0,,,,,,,,1.0,,,,
100217,1.0,1.0,,,,,,,,,,,1.0
100218,,,,,,1.0,,,,,,,
100219,,,,,,1.0,,,,,,,
100220,,,,,1.0,,,1.0,,,,,
100223,,,,,,1.0,1.0,,,,,,
100224,,,,,,1.0,,,,,,,
100225,,,,,,,,,,,,,
100227,,,,,,,,,,,,,
100228,,,,,,,,,,,,,
100229,,,,,,,,,,,,,
100230,,,,,,1.0,,,,,,,
100231,,,,,,,,,1.0,,,,
100233,,,,,,,,,,,,,
100234,,,,,,,,,,,,,
100236,,,1.0,,,1.0,1.0,,,,,,
100237,,,,,,,,,,,,,
100238,,1.0,,,,1.0,1.0,1.0,1.0,,,,
100239,,,,,,,,,,,,,
100241,,,1.0,,,1.0,1.0,,,,,,
100242,,,,,,1.0,,,,,,,
100243,,,,,,1.0,1.0,,,,,,
100245,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,
100246,,1.0,,1.0,,1.0,,,1.0,,,,
100247,,,,,,,,,,,,,
100250,,,,,,,,,,,,,
100253,,,,,,1.0,,,,,,,
100254,,,,,,1.0,,,,,,,
100255,,,,,,,,,,,,,
100256,,,,,,,,,,,,,
100260,,1.0,,,,1.0,,,,,,,
100261,,,,,,,,,,,,,1.0
100262,,,,1.0,,,,,,,,,
100264,,,,,,,,,,,,,
100265,1.0,,,,,,,,,,,,1.0
100266,,1.0,,,,1.0,,,1.0,,,,
100267,1.0,1.0,,,,1.0,,,,,,,1.0
100268,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,
100269,,1.0,1.0,,,1.0,,,1.0,,,,
100270,,1.0,,,,1.0,,,,,,,
100272,1.0,,,,,,,,,,,,
100274,,,,,,,,,,,,,
100275,,1.0,,,,,,,1.0,,,,
100276,,,,,,,,,,,,,
100277,,,,,,1.0,,,,,,,
100278,,1.0,,,,1.0,1.0,,,,,,
100279,,,,1.0,,,,,,,,,
100280,,,,,,,,,,,,,
100281,1.0,1.0,,,,,,,,,,,
100282,,,,1.0,,1.0,,,,,,,
100283,,,,,,,,,,,,,
100284,,,,,,1.0,1.0,,,,,,
100285,,,,,,1.0,,,1.0,,,,
100286,,,,,,,,,,,,,
100288,,,,,,,,,,,,,
100289,,,,,,1.0,1.0,,,,,,
100290,,,,,,,,,,,,,
100291,,,1.0,,,1.0,,,,,,,
100292,,1.0,,1.0,,,,,1.0,,,,
100293,,,,,,,,,,,,,
100295,,,,,,,1.0,,,,,,
100296,,,,,,,,,,,,,
100298,,,,,,1.0,,,,,,,
100299,,,,,,,,,,,,,
100300,,1.0,1.0,,,1.0,1.0,,,,,,
100301,,,,,1.0,,,,1.0,,,,
100302,,,,,,,,,,,,,
100303,,,,,1.0,,,1.0,,,,,
100305,,,,,,,,,,,,,
100306,,,,,,,,,1.0,,,,
100309,,,,,,,,,,,,,
100310,,1.0,,,,1.0,,,,,,,
100311,,,,,,,,,,,,,
100312,,,,,,1.0,1.0,,,,,,
100313,,,,,,,,,,,,,
100314,,,,,,,,,,,,,
100316,,1.0,,,,1.0,1.0,,,,,,
100318,1.0,1.0,,,,,,,,,,,
100320,1.0,,,1.0,,,,,,,,,1.0
100321,,,,,,,,,,,,,
100322,1.0,1.0,,,,1.0,,,,,,,
100323,1.0,,,,,,,,,,,,
100324,,,,,,,,,,,,,
100325,,,,,,,,,,,,,
100326,,,,,,,,,,,,,
100327,,,,,,,,,,,,,
100328,,,,,,,1.0,,,,,,
100329,,1.0,,,,1.0,1.0,,1.0,,,,
100332,,,,,,,,,,,,,
100333,,,,,,,,,,,,,
100334,,,,,,,,,,,,,
100335,,1.0,,,,1.0,1.0,,,,,,
100336,1.0,,,,,,,,,,,,
100337,,,,,,,,,,,,,
100339,,,,,,,,,,,,,
100340,,1.0,,,,1.0,1.0,,,,,,
100341,1.0,,,,,,,,,,,,
100342,,,,,,,,,,1.0,,,
100343,1.0,1.0,,,,1.0,1.0,,,,,,
100344,,,,,,,,,,,,,
100345,,,,,,,,,,,,,
100346,,,,,,,,,,,,,
100348,1.0,,,,,1.0,,,,,,,
100349,,,,,,,,,,,,,
100350,1.0,,1.0,,,,,,,1.0,,,1.0
100353,,,,,,1.0,,,,,,,
100355,1.0,,,,,,,,,,,,
100357,,,,,,,,,,,,,
100358,1.0,1.0,,,1.0,1.0,1.0,,,,,,
100359,,,,,,,,,,,,,
100360,1.0,,,,,1.0,1.0,,,,,,
100361,,1.0,,,,,,,,,,,
100365,1.0,,,,,,,,,,,,
100366,,,,,,,,,,,,,
100367,,,,,1.0,,,,1.0,,,,
100369,,,,,,,,,,,,,
100370,1.0,,,,,,,,,,,,
100373,,,,,,1.0,,,,,,,
100374,,1.0,,,,,,,,,,,
100375,,,,,,,,,,,,,1.0
100376,,,,,,,1.0,,,,,,
100378,,,,,,,,1.0,,,,,
100379,,,,,,,,,,,,,
100380,,,,,,,,,,,,,
100382,,,,,,,,,,,,,
100386,,,,,,,,,1.0,,,,
100387,,,,1.0,,,1.0,,,,,,
100388,1.0,1.0,,,,1.0,,,,,,,
100390,,,,,,,,,,,,,
100391,,,,,,,,,,,,,
100392,,,,,,,,,,,,,
100393,,,,,,,,,,,,,
100394,,,,,,,,,,,,,
100397,,,,,,,,,,,,,
100399,,,,,,,,,,,,,
100401,,,,,,,,,,,,,1.0
100403,,,,,,,,,,,,,
100404,,,,,,,,,,,1.0,,
100405,,,,,,,,,,,,,
100408,,,,,,,,,,,,,
100410,,,,,,,,,,,,,
100414,,,,,,1.0,,,,,,,
100415,,,,,,,,,,,,,
100416,1.0,,,1.0,,,1.0,,,,,,
100418,1.0,,,,,,,,,1.0,,,
100420,1.0,,,,,,,,,,,,
100421,,,,,,,,,,,,,
100423,,,,,,,,,,,,,
100424,,1.0,,,,1.0,1.0,,,,,,
100426,1.0,1.0,,,,1.0,1.0,,,,,,
100427,,1.0,,,,1.0,,,,,,,
100428,,,,,,1.0,,,,,,,
100429,,1.0,,,,1.0,,,,,,,
100430,1.0,1.0,,,,,,,,,,,
100431,,,,,,,,,1.0,,,,
100433,,,,,,,,,,,,,
100434,,,,,,,,,,,,,
100435,,,,,,,,,,,,,
100436,1.0,1.0,,,,,,,,,,,
100437,,,,,,,,,1.0,,,,
100438,,,,,,1.0,1.0,,1.0,,,,
100440,,,,,,1.0,,,,,,,
100441,,,,,,1.0,1.0,,,,,,
100444,,,,,,,,,,,,,
100445,,1.0,,,,1.0,,,,,,,
100446,,1.0,1.0,,,1.0,,,,1.0,,,1.0
100447,,,,,,,,,,,,,
100448,,,,,,,,,,,,,
100449,,,,,,,,,,,,,
100450,,,,1.0,,,,,,,,,
100451,,,,1.0,,1.0,1.0,,,,,,
100453,,1.0,,,,,,,,,,,
100454,1.0,,,,,,,,,,,,
100455,,,,,,,,,,,,,
100456,,,,,,,,,,,,,
100457,,,,,,,,,,1.0,,,
100458,1.0,,,,,,,,,,,,
100459,,1.0,,,,1.0,1.0,,,,,,
100462,,,,,,,,,,,,,
100463,,,,,,1.0,,,,,,,
100464,,,,,,,1.0,,,,,,
100465,,,,,,,,,,,,,
100466,,1.0,,,,1.0,1.0,,,,,,
100467,,,,,,,,,,,,,
100468,,,,,,,,,,,,,
100469,1.0,,,,1.0,1.0,,,,,,,
100473,1.0,,,,,,,,,,,,
100475,1.0,,,,,1.0,,,1.0,,,,
100477,,1.0,,,,1.0,,,,,,,
100478,,,,,,1.0,,,,,,,
100479,,,,,,,,,,1.0,,,
100480,,1.0,,,,,,,,,,,
100481,,1.0,,,,1.0,1.0,,,,,,
100482,,,,,,1.0,1.0,,,,,,
100484,1.0,1.0,,,,1.0,,,1.0,,,,
100486,,,,,,,,,,,,,
100487,,,,,,,,,1.0,,,,
100488,1.0,,,,,,,,,1.0,,,1.0
100490,,1.0,,,,1.0,,,1.0,,,,
100492,,,,,,,1.0,,,,,,
100493,,,,,,,,,,,,,
100494,,1.0,1.0,,,1.0,1.0,,,,,,
100496,,,,,,,,,,,,,
100497,,,,,,,,,1.0,,,,
100499,,1.0,,,,,,1.0,1.0,,,,
100500,,1.0,,1.0,,,,,,,,,
100501,,,,,,1.0,,,,,,,
100502,1.0,1.0,,,,1.0,,,,,,,
100503,,,,,,,,,,,,,
100504,,,,1.0,,,,,,,,,
100505,,,,,,,,,,,,,
100508,,,,,,,,,,,,,
100511,,1.0,,1.0,,,1.0,,,,,,
100512,1.0,,,,,1.0,,,1.0,,,,
100514,,,,,,,,,,,,,
100515,,,,,,,,,1.0,,,,
100516,,,,1.0,,1.0,,,,,,,
100517,,,,,,,,,,,,,
100518,,,,,,,,,,,,,
100519,,,,,,,,,,,,,
100520,,1.0,,,,,,,,,,,
100521,,1.0,1.0,,,1.0,1.0,,,,,,
100523,,,,,,,,,,,,,
100524,,,,,,,,,,,,,
100527,,,,,,,,,,,,,
100530,,1.0,,,,,,,,,,,
100534,1.0,1.0,,,,1.0,,,,,,,
100535,,,1.0,,,1.0,,,,,,,
100537,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0
100538,,,,,,,,,,,,,
100540,,,,,,,,,1.0,,,,
100541,,,,,,1.0,1.0,,,,,,
100543,,,,,,,,,,,,,
100544,,,,,,,,,,,,,
100546,,,,,,,,,,,,,
100548,1.0,,,,,,,,,,,,
100549,1.0,1.0,,,,1.0,,,,,,,
100550,1.0,,,,,,,,,,,,
100551,1.0,,,,,1.0,,,,,,,1.0
100552,,,,,,,,,,,,,
100554,,,1.0,,,,,,1.0,,,,
100556,,,,1.0,,1.0,,,,,,,
100560,,1.0,,,,1.0,,,1.0,,,,
100561,,,,,,,,,,,,,
100564,,1.0,1.0,,,,,,,,,,
100567,,,1.0,,,,,,,,,,
100568,,,,,,,,,,,,,
100569,1.0,,,,,,,,,,,,
100570,,,,,,,,,,,,,
100571,,1.0,,,,,,,,,,,
100572,,,,,,,,,,,,,
100573,,,,,,,,,,,,,
100574,,,,,,1.0,,,,,,,
100576,,,,,1.0,,,,,,,,
100577,,1.0,,,,1.0,1.0,,,1.0,,,
100578,,1.0,,1.0,,1.0,1.0,,1.0,,,,
100579,,,,,,1.0,1.0,,,,,,1.0
100582,,1.0,1.0,,,,,,,,,,1.0
100583,,,,,,,,,,,,,
100586,1.0,1.0,1.0,,,1.0,1.0,,,,,,
100590,,,,,,,,,,,,,
100591,,1.0,,,,,,,1.0,,,,
100592,1.0,1.0,,,,,,,,,,,
100595,1.0,,,,,1.0,,,,,,,1.0
100596,,,,,,,,,,,,,
100597,,,,,,,,,,,,,
100599,1.0,,,,,,,,,,,,
100602,,,,,,,,,,,,,
100603,,,,,,,,,,,,,
100604,1.0,,,,,,,,,,,,
100605,,,,,,,,,,,,,
100608,,1.0,1.0,,,1.0,1.0,,,,,,1.0
100610,,,,,,,,,,,,,
100612,,,,,,,,,,,,,
100613,,,,,,1.0,1.0,,,,,,
100614,,,,1.0,,1.0,,,,,,,
100616,,,,,,1.0,,,,,,,
100619,,,,,,,,,,,,,
100620,,,,,,,,,,,,,
100621,,,,,,,,,,,,,
100622,1.0,,,,,,,,,,,,
100625,1.0,,,,,,,,,,,,
100626,,,,,,,,,,,,,
100627,,,,1.0,,1.0,1.0,,,,,,
100629,,1.0,,,,,,,,,,,
100631,1.0,,,,,,,,,,,,
100633,1.0,,,,,,,,,,,,
100634,,,,,,,,,,,,,
100636,,,,,,,,,,,,,
100637,,,,,,1.0,1.0,,,,,,
100639,,1.0,,1.0,,1.0,1.0,,,1.0,,,
100643,,,,,,,,,,,,,
100644,,,,,,,,,,,,,
100645,,,,,,,,,1.0,,,,
100646,1.0,1.0,,,,,,,,,,,
100647,,1.0,,,,1.0,1.0,,,,,,
100651,,,,,,,,,,,,,
100652,,,,,,,,,,,,,
100653,,1.0,,,,,1.0,,,,,,
100655,1.0,1.0,,1.0,,,,,,1.0,,,
100656,,,,,,1.0,1.0,,,,,,
100657,,1.0,,,,,,,1.0,,,,
100658,1.0,1.0,,,,1.0,,,,,,,
100659,,,,,,,,,,,,,
100660,,1.0,1.0,,,1.0,,,,,,,1.0
100661,,,,,,,,,,,,,
100663,1.0,,,1.0,,1.0,1.0,,,,,,
100664,,,,,,,,,,,,,
100665,,1.0,,1.0,,,1.0,,,,,,
100668,,,,,,,,,1.0,,,,
100669,,1.0,,,,1.0,,,,,,,
100670,,,,,,,,,,,,,
100672,,,1.0,,,,,,,,,,
100676,,,,,,1.0,,,,,,,
100677,,1.0,,,,,,,,,,,
100678,,,,,,,,,,,,,
100679,,,,,,,,,,,,,
100681,,,,,,,,,,,,,
100683,,,,,,1.0,1.0,,,,,,
100684,,,,,,,1.0,,,,,,
100686,,,,,,1.0,1.0,,,,,,
100687,,,,,,,,,,,,,
100690,1.0,,,,,,,,,,,,
100691,1.0,1.0,,,,,,,,,,,
100693,,1.0,,,,1.0,,,,,,,
100696,,,,,,1.0,1.0,,,1.0,,,
100698,,,,,1.0,,,1.0,1.0,1.0,,,
100700,,,,,,1.0,1.0,,,,,,
100703,1.0,1.0,,,,1.0,1.0,,,,,,1.0
100705,,,,1.0,,,,,,,,,
100707,,1.0,1.0,,,1.0,,,,,,,
100711,,,,,,1.0,,,,,1.0,,
100712,,1.0,,,,,,,,,,,
100713,,1.0,,,,1.0,,,,,,,
100716,,1.0,,,,1.0,,,1.0,,,,
100717,,1.0,,,,1.0,1.0,,,,,,
100719,,,,,,1.0,1.0,,,,,,
100720,,1.0,,,,,,,1.0,,,,
100721,1.0,1.0,,,,,,,,,,,
100722,,,,,,,,,,,,,
100723,,,,,1.0,,,1.0,,1.0,,,
100724,1.0,,,,,,,,,,,,
100725,,,,,,,,,,,,,
100726,,1.0,,,,1.0,,,,,,,
100727,,,,,,,,,,,,,
100729,,,,,,1.0,,,,,,,
100731,,,,,,,,,,,,,
100732,,1.0,,,,,,,,,,,
100733,,1.0,,,,1.0,1.0,,,1.0,,,
100734,,,,,,,,,,,,,
100735,,1.0,,,,,,,1.0,,,,
100736,,,,,,,,,,,,,
100737,,,,,1.0,1.0,,1.0,,,,,
100739,,1.0,,,,1.0,1.0,,,,,,
100740,,,,,,,,,,,,,
100742,1.0,,,,,,,,,,,,
100744,,,,,,,,,,,,,
100745,1.0,1.0,,,,,,,1.0,,,,1.0
100746,1.0,,,,,1.0,,,,,,,
100747,,,,,,,,,,,,,
100748,,,,,,,,,,,,,
100749,1.0,,,,,,,,,,,,
100751,,,,,,,,,,,,,
